Group,Player
0,Arron Afflalo
1,"Alexis Ajinca,Joe Alexander,Malik Allen,Mark Blount,Jason Collins,Paul Davis,Melvin Ely,Channing Frye,Mark Madsen,Desmond Mason,Sean May,Chris Mihm,Nazr Mohammed,DeMarcus Nelson,Johan Petro,Josh Powell,Malik Rose,Brian Skinner,Stromile Swift,Jake Voskuhl,Sean Williams,Shawne Williams,Lorenzen Wright"
2,Tony Allen
3,"Alex Acker,Morris Almond,Chucky Atkins,Marco Belinelli,Corey Brewer,Bobby Brown,Devin Brown,Matt Carroll,Brian Cook,Ricky Davis,Yakhouba Diawara,Quincy Douby,Chris Douglas-Roberts,Mike Dunleavy,Danilo Gallinari,Devean George,Stephen Graham,Gerald Green,Donte Greene,Jason Hart,Luther Head,Walter Herrmann,Royal Ivey,Mike James,Damon Jones,James Jones,Rob Kurz,Acie Law,Tyronn Lue,Cartier Martin,Cuttino Mobley,Adam Morrison,Morris Peterson,Gabe Pruitt,Chris Quinn,J.J. Redick,Anthony Roberson,Quinton Ross,Kareem Rush,Brian Scalabrine,Sean Singletary,Will Solomon,Jerry Stackhouse,DeShawn Stevenson,Anthony Tolliver,Alando Tucker,Ime Udoka,Jacque Vaughn,Damien Wilkins"
4,Chris Andersen
5,Ryan Anderson
6,"Ray Allen,Carmelo Anthony,Kelenna Azubuike,Leandro Barbosa,Mike Bibby,Chauncey Billups,Kobe Bryant,Caron Butler,Jose Calderon,Vince Carter,Wilson Chandler,Baron Davis,Kevin Durant,Raymond Felton,T.J. Ford,Rudy Gay,Ryan Gomes,Ben Gordon,Eric Gordon,Danny Granger,Jeff Green,Al Harrington,Devin Harris,Andre Iguodala,LeBron James,Richard Jefferson,Joe Johnson,Rashard Lewis,O.J. Mayo,Andre Miller,Steve Nash,Travis Outlaw,Tony Parker,Chris Paul,Paul Pierce,Jason Richardson,Nate Robinson,Rajon Rondo,Derrick Rose,Brandon Roy,John Salmons,Ramon Sessions,J.R. Smith,Rodney Stuckey,Jason Terry,Hedo Turkoglu,Dwyane Wade,Russell Westbrook,Deron Williams,Mo Williams"
7,Joel Anthony
8,Trevor Ariza
9,Hilton Armstrong
10,Darrell Arthur
11,"Marcus Banks,Jerryd Bayless,Dee Brown,Greg Buckner,Brian Cardinal,Mardy Collins,Juan Dixon,Goran Dragic,Jordan Farmar,Trenton Hassell,Lindsey Hunter,Marko Jaric,Brevin Knight,Stephon Marbury,Kevin Ollie,Ronnie Price,Mike Taylor,Roko Ukic"
12,"D.J. Augustin,Keyon Dooling"
13,Renaldo Balkman
14,J.J. Barea
15,Andrea Bargnani
16,Matt Barnes
17,Brent Barry
18,Brandon Bass
19,Tony Battie
20,Shane Battier
21,Michael Beasley
22,"Raja Bell,Rasual Butler,Michael Finley,Roger Mason"
23,"Rafer Alston,Steve Blake,Mario Chalmers,Derek Fisher,Anthony Parker,Delonte West"
24,"Andris Biedrins,Marcus Camby,Marc Gasol,Nene Hilario,Al Horford,Dwight Howard,Zydrunas Ilgauskas,David Lee,Brook Lopez,Kenyon Martin,Paul Millsap,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Luis Scola,Josh Smith,Amar'e Stoudemire,Anderson Varejao"
25,Keith Bogans
26,Matt Bonner
27,"Lou Amundson,Maceo Baston,Josh Boone,Kwame Brown,DeSagana Diop,Kyrylo Fesenko,Dan Gadzuric,Aaron Gray,Hamed Haddadi,Chuck Hayes,J.J. Hickson,Ryan Hollins,DeAndre Jordan,Chris Kaman,Kosta Koufos,Robin Lopez,Jamaal Magloire,Sean Marks,Darko Milicic,Patrick O'Bryant,Theo Ratliff,Robert Swift,Etan Thomas,D.J. White,Brandan Wright"
28,Carlos Boozer
29,"LaMarcus Aldridge,Chris Bosh,Tim Duncan,Pau Gasol,Antawn Jamison,Brad Miller,Yao Ming*,Dirk Nowitzki,Mehmet Okur,Tayshaun Prince,Charlie Villanueva,David West,Marvin Williams"
30,Ryan Bowen
31,Elton Brand
32,Ronnie Brewer
33,Shannon Brown
34,Andrew Bynum
35,Will Bynum
36,Rodney Carney
37,"Andrew Bogut,Tyson Chandler,Jason Maxiell,Greg Oden,Zaza Pachulia,Leon Powe"
38,"Jarron Collins,Malik Hairston,Brendan Haywood,Juwan Howard,Didier Ilunga-Mbenga,Darnell Jackson,Josh McRoberts,Darius Miles,Eduardo Najera,Shelden Williams,Julian Wright"
39,"Nick Collison,Samuel Dalembert,Erick Dampier,Jeff Foster,Joakim Noah,Kendrick Perkins,Joel Przybilla,Ronny Turiaf"
40,"Aaron Brooks,Mike Conley,Jamal Crawford,Randy Foye,Jarrett Jack,Stephen Jackson"
41,"Charlie Bell,Daequan Cook,Daniel Gibson,Vladimir Radmanovic,Quentin Richardson,Peja Stojakovic"
42,Javaris Crittenton
43,Antonio Daniels
44,Marquis Daniels
45,Jermareo Davidson
46,Glen Davis
47,Luol Deng
48,Boris Diaw
49,Travis Diener
50,Ike Diogu
51,Jared Dudley
52,Chris Duhon
53,Monta Ellis
54,Francisco Elson
55,Reggie Evans
56,Francisco Garcia
57,Kevin Garnett
58,Manu Ginobili
59,Drew Gooden
60,Marcin Gortat
61,Joey Graham
62,Willie Green
63,Richard Hamilton
64,Matt Harpring
65,Udonis Haslem
66,Spencer Hawes
67,"Maurice Evans,Jarvis Hayes,Bobby Simmons"
68,"Roy Hibbert,JaVale McGee,Anthony Randolph"
69,George Hill
70,Grant Hill
71,Kirk Hinrich
72,"Rudy Fernandez,Eddie House"
73,Josh Howard
74,Larry Hughes
75,Bobby Jackson
76,Al Jefferson
77,Jared Jeffries
78,Yi Jianlian
79,Amir Johnson
80,Dahntay Jones
81,"Anthony Johnson,Fred Jones"
82,Solomon Jones
83,Jason Kapono
84,Jason Kidd
85,Tarence Kinsey
86,Andrei Kirilenko
87,Linas Kleiza
88,Kyle Korver
89,Nenad Krstic
90,Carl Landry
91,Courtney Lee
92,Shaun Livingston
93,Kevin Love
94,Kyle Lowry
95,Corey Maggette
96,Shawn Marion
97,Donyell Marshall
98,Kevin Martin
99,Luc Mbah
100,Rashad McCants
101,Antonio McDyess
102,Tracy McGrady
103,Dominic McGuire
104,"Kris Humphries,Pops Mensah-Bonsu"
105,C.J. Miles
106,Mike Miller
107,"Nicolas Batum,Jamario Moon"
108,Mikki Moore
109,Troy Murphy
110,Ronald Murray
111,Jameer Nelson
112,Rasho Nesterovic
113,Andres Nocioni
114,"Anthony Morrow,Steve Novak"
115,"Andray Blatche,Jermaine O'Neal"
116,Fabricio Oberto
117,"Bruce Bowen,Sasha Pavlovic"
118,Oleksiy Pecherov
119,Mickael Pietrus
120,James Posey
121,Zach Randolph
122,Michael Redd
123,Luke Ridnour
124,"Anthony Carter,Sergio Rodriguez"
125,Brandon Rush
126,Thabo Sefolosha
127,James Singleton
128,Craig Smith
129,Joe Smith
130,Darius Songaila
131,Marreese Speights
132,Wally Szczerbiak
133,Sebastian Telfair
134,Kurt Thomas
135,Tim Thomas
136,Tyrus Thomas
137,Jason Thompson
138,Al Thornton
139,Beno Udrih
140,Sasha Vujacic
141,Von Wafer
142,Henry Walker
143,Ben Wallace
144,Gerald Wallace
145,Rasheed Wallace
146,Luke Walton
147,Hakim Warrick
148,C.J. Watson
149,Earl Watson
150,Kyle Weaver
151,Mario West
152,Chris Wilcox
153,"Allen Iverson*,Lou Williams"
154,Metta World
155,Antoine Wright
156,Nick Young
157,Thaddeus Young
